time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;8.6081;0.5119;0.02
0.001466;0;0;0;8.6081;0.5119;0.02
0.002051;0;0;0;8.6081;0.5119;0.02
0.003220;0;0;0;8.6081;0.5119;0.02
0.004096;0;0;0;8.6081;0.5119;0.02
0.005265;0;0;0;8.6081;0.5119;0.02
0.006142;0;0;0;8.6081;0.5119;0.02
0.007020;0;0;0;8.6081;0.5119;0.02
0.008190;0;0;0;8.6081;0.5119;0.02
0.009067;0;0;0;8.6081;0.5119;0.02
0.010235;0;0;0;8.6081;0.5119;0.02
0.011111;0;0;0;8.6081;0.5119;0.02
0.012280;0;0;0;8.6081;0.5119;0.02
0.013157;0;0;0;8.6081;0.5119;0.02
0.014033;0;0;0;8.6081;0.5119;0.02
0.015201;0;0;0;8.6081;0.5119;0.02
0.016076;0;0;0;8.6081;0.5119;0.02
0.017241;0;0;0;8.6081;0.5119;0.02
0.018114;0;0;0;8.6081;0.5119;0.02
0.019277;0;0;0;8.6081;0.5119;0.02
0.020150;0;0;0;8.6081;0.5119;0.02
0.021023;0;0;0;8.6081;0.5119;0.02
0.022188;0;0;0;8.6081;0.5119;0.02
0.023060;0;0;0;8.6081;0.5119;0.02
0.024223;0;0;0;8.6081;0.5119;0.02
0.025094;0;0;0;8.6081;0.5119;0.02
0.026254;0;0;0;8.6081;0.5119;0.02
0.027123;0;0;0;8.6081;0.5119;0.02
0.028282;0;0;0;8.6081;0.5119;0.02
0.029152;0;0;0;8.6081;0.5119;0.02
0.030021;0;0;0;8.6081;0.5119;0.02
0.031179;0;0;0;8.6081;0.5119;0.02
0.032047;0;0;0;8.6081;0.5119;0.02
0.033204;0;0;0;8.6081;0.5119;0.02
0.034071;0;0;0;8.6081;0.5119;0.02
0.035227;0;0;0;8.6081;0.5119;0.02
0.036094;0;0;0;8.6081;0.5119;0.02
0.037249;0;0;0;8.6081;0.5119;0.02
0.038115;0;0;0;8.6081;0.5119;0.02
0.039269;0;0;0;8.6081;0.5119;0.02
0.040134;0;0;0;8.6081;0.5119;0.02
0.041287;0;0;0;8.6081;0.5119;0.02
0.042151;0;0;0;8.6081;0.5119;0.02
0.043015;0;0;0;8.6081;0.5119;0.02
0.044167;0;0;0;8.6081;0.5119;0.02
0.045032;0;0;0;8.6081;0.5119;0.02
0.046183;0;0;0;8.6081;0.5119;0.02
0.047047;0;0;0;8.6081;0.5119;0.02
0.048198;0;0;0;8.6081;0.5119;0.02
0.049061;0;0;0;8.6081;0.5119;0.02
0.050212;0;0;0;8.6081;0.5119;0.02
0.051074;0;0;0;8.6081;0.5119;0.02
0.052224;0;0;0;8.6081;0.5119;0.02
0.053086;0;0;0;8.6081;0.5119;0.02
0.054235;0;0;0;8.6081;0.5119;0.02
0.055096;0;0;0;8.6081;0.5119;0.02
0.056243;0;0;0;8.6081;0.5119;0.02
0.057103;0;0;0;8.6081;0.5119;0.02
0.058248;0;0;0;8.6081;0.5119;0.02
0.059107;0;0;0;8.6081;0.5119;0.02
0.060252;0;0;0;8.6081;0.5119;0.02
